algorithm	labels
pentose_ph_8739-omicsintegrator2-params-NIXQON6	3
pentose_ph_8739-omicsintegrator2-params-I5EKII6	3
pentose_ph_8739-omicsintegrator2-params-ON3OUHY	3
pentose_ph_8739-omicsintegrator2-params-RCXKAY7	3
pentose_ph_8739-omicsintegrator2-params-KMHTT5N	3
pentose_ph_8739-omicsintegrator2-params-JHH34ZE	3
pentose_ph_8739-omicsintegrator2-params-Z2C4Y5G	3
pentose_ph_8739-omicsintegrator2-params-R2T74G3	3
pentose_ph_8739-omicsintegrator2-params-O3SYN4K	3
pentose_ph_8739-omicsintegrator2-params-K2CK6DC	5
pentose_ph_8739-omicsintegrator2-params-ISZN2DE	5
pentose_ph_8739-omicsintegrator2-params-J5QF4A3	4
pentose_ph_8739-omicsintegrator2-params-ROZICUS	3
pentose_ph_8739-omicsintegrator2-params-B6FPMEP	3
pentose_ph_8739-omicsintegrator2-params-G6QWKUF	3
pentose_ph_8739-omicsintegrator2-params-RNOITRI	3
pentose_ph_8739-omicsintegrator2-params-24QHVS5	3
pentose_ph_8739-omicsintegrator2-params-H5EGTCE	3
pentose_ph_8739-omicsintegrator2-params-SX6MWZF	5
pentose_ph_8739-omicsintegrator2-params-YYQQGSW	5
pentose_ph_8739-omicsintegrator2-params-VKYXWNI	4
pentose_ph_8739-omicsintegrator2-params-JMDFQGQ	3
pentose_ph_8739-omicsintegrator2-params-2WECIOD	3
pentose_ph_8739-omicsintegrator2-params-XLW3AU2	3
pentose_ph_8739-omicsintegrator2-params-TK757XH	3
pentose_ph_8739-omicsintegrator2-params-G3MKBIH	3
pentose_ph_8739-omicsintegrator2-params-62LFP5D	3
pentose_ph_8739-omicsintegrator2-params-QGDDCNR	5
pentose_ph_8739-omicsintegrator2-params-BERGTKM	5
pentose_ph_8739-omicsintegrator2-params-QUD5DGU	4
pentose_ph_8739-omicsintegrator2-params-VUTDEKI	1
pentose_ph_8739-omicsintegrator2-params-G5PCTWW	1
pentose_ph_8739-omicsintegrator2-params-BLZ4Z5H	4
pentose_ph_8739-omicsintegrator2-params-QA7UVT2	3
pentose_ph_8739-omicsintegrator2-params-EUXS342	3
pentose_ph_8739-omicsintegrator2-params-2ETE5TC	3
pentose_ph_8739-omicsintegrator2-params-XQYZBRY	5
pentose_ph_8739-omicsintegrator2-params-K44Y7SY	5
pentose_ph_8739-omicsintegrator2-params-RIX5P6Y	4
pentose_ph_8739-omicsintegrator2-params-KSSGLIJ	1
pentose_ph_8739-omicsintegrator2-params-VOU2GLP	1
pentose_ph_8739-omicsintegrator2-params-3XS3BUE	2
pentose_ph_8739-omicsintegrator2-params-GWFZFC3	1
pentose_ph_8739-omicsintegrator2-params-BBDIWEE	1
pentose_ph_8739-omicsintegrator2-params-WSTZQ5T	2
pentose_ph_8739-omicsintegrator2-params-FCBNYQN	5
pentose_ph_8739-omicsintegrator2-params-ZK2ZPTQ	5
pentose_ph_8739-omicsintegrator2-params-E7S3CYK	4
pentose_ph_8739-omicsintegrator2-params-JDGM2QR	1
pentose_ph_8739-omicsintegrator2-params-2VM5MQL	1
pentose_ph_8739-omicsintegrator2-params-O2NMIFG	2
pentose_ph_8739-omicsintegrator2-params-GIILIYF	1
pentose_ph_8739-omicsintegrator2-params-DGG4UVF	1
pentose_ph_8739-omicsintegrator2-params-CIOIRMT	2
